"Country","Year","Infl","dRGDP","debtgdp","lag.debtgdp1","lag.dRGDP1","lag.debtgdp2","lag.dRGDP2","lag.debtgdp3","lag.dRGDP3"
"New Zealand",1996,2.292,4.019,42.3637978379151,47.2018839648897,4.337,52.9775556544461,5.859,58.3360979026134,5.195
"New Zealand",1997,1.197,2.163,35.3988919394995,42.3637978379151,4.019,47.2018839648897,4.337,52.9775556544461,5.859
"New Zealand",1998,1.274,-0.048,36.6492247874573,35.3988919394995,2.163,42.3637978379151,4.019,47.2018839648897,4.337
"New Zealand",1999,-0.15,4.329,33.4844352830653,36.6492247874573,-0.048,35.3988919394995,2.163,42.3637978379151,4.019
"New Zealand",2000,2.639,3.83,31.0950252791055,33.4844352830653,4.329,36.6492247874573,-0.048,35.3988919394995,2.163
"New Zealand",2001,2.63,2.614,29.4927954815314,31.0950252791055,3.83,33.4844352830653,4.329,36.6492247874573,-0.048
"New Zealand",2002,2.648,4.926,27.6338488313512,29.4927954815314,2.614,31.0950252791055,3.83,33.4844352830653,4.329
"New Zealand",2003,1.748,4.135,25.7871343023339,27.6338488313512,4.926,29.4927954815314,2.614,31.0950252791055,3.83
"New Zealand",2004,2.317,4.536,23.6931962173049,25.7871343023339,4.135,27.6338488313512,4.926,29.4927954815314,2.614
"New Zealand",2005,3.038,2.813,22.271297384894,23.6931962173049,4.536,25.7871343023339,4.135,27.6338488313512,4.926
"New Zealand",2006,3.362,1.954,21.3481590290654,22.271297384894,2.813,23.6931962173049,4.536,25.7871343023339,4.135
"New Zealand",2007,2.377,3.193,17.5250704668216,21.3481590290654,1.954,22.271297384894,2.813,23.6931962173049,4.536
"New Zealand",2008,3.959,0.194,17.7386166570323,17.5250704668216,3.193,21.3481590290654,1.954,22.271297384894,2.813
"New Zealand",2009,1.53,-2.175,24.2546978232533,17.7386166570323,0.194,17.5250704668216,3.193,21.3481590290654,1.954
"Norway",1946,NA,10.2012700697625,64.9935052885508,NA,NA,NA,NA,NA,NA
"Norway",1947,NA,13.5629733774774,53.1086939386774,64.9935052885508,10.2012700697625,NA,NA,NA,NA
"Norway",1948,NA,6.95151660376605,45.5286248561565,53.1086939386774,13.5629733774774,64.9935052885508,10.2012700697625,NA,NA
"Norway",1949,NA,2.66708986608539,45.4748480632643,45.5286248561565,6.95151660376605,53.1086939386774,13.5629733774774,64.9935052885508,10.2012700697625
"Norway",1950,NA,4.87008706326295,31.5318781927951,45.4748480632643,2.66708986608539,45.5286248561565,6.95151660376605,53.1086939386774,13.5629733774774
"Norway",1951,NA,5.4177667373313,26.343725019984,31.5318781927951,4.87008706326295,45.4748480632643,2.66708986608539,45.5286248561565,6.95151660376605
"Norway",1952,NA,3.52437038377391,23.7955817094347,26.343725019984,5.4177667373313,31.5318781927951,4.87008706326295,45.4748480632643,2.66708986608539
"Norway",1953,NA,3.97165261744541,25.9615476133822,23.7955817094347,3.52437038377391,26.343725019984,5.4177667373313,31.5318781927951,4.87008706326295
"Norway",1954,NA,5.04752953402716,26.1893065485328,25.9615476133822,3.97165261744541,23.7955817094347,3.52437038377391,26.343725019984,5.4177667373313
"Norway",1955,NA,2.20773032955921,26.7011285937886,26.1893065485328,5.04752953402716,25.9615476133822,3.97165261744541,23.7955817094347,3.52437038377391
"Norway",1956,NA,5.33676377961161,26.8607530405651,26.7011285937886,2.20773032955921,26.1893065485328,5.04752953402716,25.9615476133822,3.97165261744541
"Norway",1957,NA,3.01577649403737,28.1465399343545,26.8607530405651,5.33676377961161,26.7011285937886,2.20773032955921,26.1893065485328,5.04752953402716
"Norway",1958,NA,0,28.4609853802171,28.1465399343545,3.01577649403737,26.8607530405651,5.33676377961161,26.7011285937886,2.20773032955921
"Norway",1959,NA,4.21529693018559,29.8979262226242,28.4609853802171,0,28.1465399343545,3.01577649403737,26.8607530405651,5.33676377961161
"Norway",1960,NA,5.62665399586522,29.4609474257366,29.8979262226242,4.21529693018559,28.4609853802171,0,28.1465399343545,3.01577649403737
"Norway",1961,NA,6.2677256369313,25.1066377882533,29.4609474257366,5.62665399586522,29.8979262226242,4.21529693018559,28.4609853802171,0
"Norway",1962,NA,2.81600511338311,24.2761555739449,25.1066377882533,6.2677256369313,29.4609474257366,5.62665399586522,29.8979262226242,4.21529693018559
"Norway",1963,NA,3.82434097874336,22.9756247125556,24.2761555739449,2.81600511338311,25.1066377882533,6.2677256369313,29.4609474257366,5.62665399586522
"Norway",1964,NA,4.97765125452359,22.0751380776414,22.9756247125556,3.82434097874336,24.2761555739449,2.81600511338311,25.1066377882533,6.2677256369313
