"year","pct","ser_num","datestop","timestop","city","sex","race","age"
2012,110,206,20120109,1648,4,1,3,23
2012,40,589,20120109,1710,3,1,3,32
2012,66,60,20120109,1711,2,1,4,15
2012,46,138,20120109,1715,3,1,3,19
2012,70,199,20120109,1720,2,1,1,15
2012,73,542,20120109,1720,2,1,1,16
2012,113,106,20120109,1730,4,1,3,14
2012,67,238,20120109,1747,2,1,1,30
2012,79,539,20120109,1800,2,1,1,16
2012,44,394,20120109,1816,3,1,1,64
2012,40,512,20120109,1819,3,1,1,19
2012,75,734,20120109,1819,2,1,3,23
2012,40,516,20120109,1830,3,1,1,17
2012,40,606,20120109,1830,3,1,3,68
2012,75,1336,20120109,1900,2,1,1,51
2012,60,221,20120109,1900,2,1,4,32
2012,40,634,20120109,1905,3,0,1,26
2012,75,689,20120109,1915,2,1,1,17
2012,32,568,20120109,1920,1,1,3,49
2012,32,441,20120109,1940,1,1,3,27
2012,34,313,20120109,1945,1,1,3,22
2012,44,356,20120109,1950,3,1,2,17
2012,43,204,20120109,2040,3,1,3,27
2012,34,167,20120109,2040,1,1,3,24
2012,60,117,20120109,2047,2,1,3,27
2012,32,575,20120109,2115,1,1,1,28
2012,69,124,20120109,2125,2,1,1,18
2012,49,212,20120109,2137,3,1,4,22
2012,63,156,20120109,2200,2,1,5,21
2012,32,446,20120109,2200,1,1,1,33
2012,33,134,20120109,2205,1,1,1,35
2012,52,481,20120109,2230,3,1,3,21
2012,70,214,20120109,2356,2,1,1,25
2012,32,581,20120110,50,1,1,3,32
2012,75,675,20120110,105,2,1,3,42
2012,115,261,20120110,350,4,1,3,23
2012,84,194,20120110,500,2,1,4,44
2012,25,153,20120110,507,1,1,3,54
2012,66,71,20120110,804,2,1,3,34
2012,122,288,20120110,905,5,1,1,15
2012,34,511,20120110,905,1,1,3,21
2012,79,368,20120110,1020,2,1,1,20
2012,43,597,20120110,1055,3,1,1,21
2012,79,538,20120110,1103,2,1,2,56
2012,52,594,20120110,1114,3,1,1,18
2012,83,238,20120110,1130,2,1,3,49
2012,32,412,20120110,1200,1,1,1,31
2012,75,749,20120110,1210,2,1,1,19
2012,114,356,20120110,1220,4,1,3,15
2012,40,746,20120110,1235,3,1,1,41
2012,104,122,20120110,1240,4,1,4,20
2012,14,455,20120110,1245,1,0,1,50
2012,105,298,20120110,1245,4,1,1,25
2012,67,620,20120110,1300,2,1,1,24
2012,113,143,20120110,1300,4,1,2,30
2012,104,182,20120110,1330,4,1,3,20
2012,75,750,20120110,1345,2,1,1,25
2012,5,178,20120110,1350,1,1,5,33
2012,40,721,20120110,1355,3,1,3,25
2012,52,638,20120110,1400,3,1,3,28
2012,122,128,20120110,1400,5,1,4,18
2012,114,700,20120110,1405,4,1,4,22
2012,32,502,20120110,1412,1,1,1,17
2012,19,180,20120110,1416,1,1,4,15
2012,34,582,20120110,1440,1,0,3,23
2012,63,209,20120110,1445,2,1,1,15
2012,41,336,20120110,1445,3,1,3,47
2012,75,853,20120110,1505,2,1,1,16
2012,19,176,20120110,1512,1,1,3,35
2012,14,684,20120110,1515,1,1,2,50
2012,70,263,20120110,1530,2,1,1,16
2012,109,205,20120110,1530,4,1,3,20
2012,113,226,20120110,1533,4,0,1,17
2012,110,268,20120110,1550,4,1,3,38
2012,79,380,20120110,1600,2,1,1,14
2012,43,437,20120110,1600,3,1,3,18
2012,43,748,20120110,1610,3,1,3,20
2012,43,474,20120110,1635,3,1,3,19
2012,52,580,20120110,1645,3,1,3,18
2012,23,1062,20120110,1653,1,1,1,41
2012,67,246,20120110,1700,2,0,1,26
2012,73,577,20120110,1701,2,1,1,32
2012,70,272,20120110,1706,2,1,1,49
2012,101,315,20120110,1715,4,1,2,18
2012,34,261,20120110,1715,1,1,2,40
2012,109,209,20120110,1715,4,1,4,17
2012,107,81,20120110,1720,4,1,2,28
2012,41,399,20120110,1725,3,1,1,33
2012,75,1019,20120110,1726,2,1,1,21
2012,44,732,20120110,1800,3,1,1,35
2012,105,278,20120110,1810,4,1,1,29
2012,46,226,20120110,1812,3,1,1,18
2012,19,151,20120110,1815,1,1,4,40
2012,44,444,20120110,1823,3,1,5,23
2012,79,369,20120110,1825,2,0,1,30
2012,73,646,20120110,1840,2,1,1,23
2012,78,132,20120110,1840,2,1,3,35
2012,120,945,20120110,1845,5,1,1,14
2012,120,1227,20120110,1845,5,1,1,13
2012,61,384,20120110,1845,2,1,3,25
2012,70,276,20120110,1857,2,1,1,46
2012,34,637,20120110,1858,1,1,2,24
2012,110,215,20120110,1900,4,1,3,46
2012,34,271,20120110,1901,1,1,3,16
2012,32,522,20120110,1915,1,1,1,51
2012,105,259,20120110,1920,4,1,1,29
2012,63,97,20120110,1935,2,1,1,35
2012,75,866,20120110,1945,2,1,1,32
2012,114,303,20120110,2002,4,1,3,18
2012,79,383,20120110,2010,2,1,1,15
2012,34,279,20120110,2010,1,1,2,23
2012,23,130,20120110,2010,1,1,3,17
2012,44,479,20120110,2020,3,1,2,16
2012,43,1042,20120110,2050,3,1,3,20
2012,43,445,20120110,2055,3,1,4,34
2012,9,76,20120110,2100,1,1,1,35
2012,34,284,20120110,2105,1,1,2,39
2012,77,260,20120110,2108,2,1,1,21
2012,75,815,20120110,2110,2,1,3,15
2012,73,647,20120110,2115,2,1,1,21
2012,47,281,20120110,2120,3,0,1,17
2012,60,247,20120110,2120,2,1,3,26
2012,115,380,20120110,2131,4,1,3,21
2012,122,742,20120110,2145,5,1,3,14
2012,26,157,20120110,2150,1,1,3,40
2012,25,206,20120110,2153,1,1,1,25
2012,120,285,20120110,2245,5,1,3,16
2012,46,223,20120110,2300,3,1,3,21
2012,41,371,20120110,2305,3,1,2,19
2012,77,258,20120110,2310,2,1,1,17
2012,70,307,20120110,2345,2,1,4,19
2012,114,473,20120111,1,4,1,3,27
2012,115,426,20120111,9,4,1,3,24
2012,75,1451,20120111,10,2,1,1,25
2012,25,169,20120111,30,1,1,3,35
2012,47,437,20120111,100,3,1,1,19
2012,47,436,20120111,100,3,1,1,19
2012,77,250,20120111,111,2,1,1,18
2012,70,315,20120111,120,2,1,1,27
2012,44,933,20120111,130,3,1,1,16
2012,48,194,20120111,130,3,1,3,31
2012,88,71,20120111,145,2,1,1,16
2012,108,183,20120111,200,4,1,1,18
2012,100,348,20120111,220,4,1,4,39
2012,108,189,20120111,230,4,1,1,31
2012,103,1261,20120111,245,4,1,1,28
2012,6,65,20120111,250,1,1,4,22
2012,20,93,20120111,300,1,1,3,50
2012,7,74,20120111,335,1,1,3,21
2012,108,160,20120111,340,4,1,5,39
2012,76,100,20120111,859,2,1,3,40
2012,60,278,20120111,910,2,1,3,55
2012,1,76,20120111,1012,1,1,1,18
2012,70,340,20120111,1054,2,1,3,43
2012,120,430,20120111,1055,5,1,1,31
2012,115,804,20120111,1120,4,0,3,40
2012,77,485,20120111,1150,2,1,1,26
2012,47,279,20120111,1150,3,1,1,40
2012,79,298,20120111,1200,2,1,3,34
2012,60,336,20120111,1235,2,0,3,31
2012,122,130,20120111,1240,5,1,3,23
2012,68,88,20120111,1245,2,1,3,18
2012,28,625,20120111,1320,1,1,1,24
2012,105,364,20120111,1330,4,0,1,38
2012,49,302,20120111,1330,3,1,3,17
2012,49,303,20120111,1330,3,1,3,17
2012,101,337,20120111,1340,4,1,1,25
2012,109,221,20120111,1340,4,1,3,17
2012,102,447,20120111,1400,4,1,5,19
2012,77,251,20120111,1400,2,1,1,35
2012,102,117,20120111,1404,4,0,5,16
2012,78,157,20120111,1405,2,1,1,17
2012,22,21,20120111,1415,1,1,4,20
2012,107,645,20120111,1420,4,1,1,19
2012,111,115,20120111,1430,4,1,5,20
2012,49,247,20120111,1430,3,1,3,16
2012,44,1615,20120111,1437,3,0,3,17
2012,77,321,20120111,1445,2,1,1,29
2012,45,137,20120111,1445,3,1,3,33
2012,67,207,20120111,1525,2,1,1,18
2012,23,83,20120111,1527,1,1,2,18
2012,45,136,20120111,1535,3,1,1,53
2012,34,329,20120111,1539,1,1,3,33
2012,77,335,20120111,1545,2,0,1,13
2012,90,548,20120111,1545,2,1,2,13
2012,44,559,20120111,1550,3,1,1,25
2012,75,912,20120111,1550,2,1,1,31
2012,47,1190,20120111,1600,3,1,1,22
2012,30,265,20120111,1600,1,1,3,18
2012,114,385,20120111,1605,4,1,4,17
2012,84,431,20120111,1610,2,1,1,15
2012,70,1229,20120111,1615,2,1,1,18
2012,81,291,20120111,1623,2,1,1,24
2012,20,99,20120111,1625,1,1,1,55
2012,23,1654,20120111,1640,1,1,2,28
2012,67,253,20120111,1650,2,1,1,41
2012,40,1145,20120111,1702,3,1,1,15
2012,69,209,20120111,1720,2,1,1,23
2012,30,80,20120111,1730,1,1,1,18
2012,40,845,20120111,1825,3,1,3,43
2012,14,306,20120111,1900,1,1,1,38
2012,43,656,20120111,1919,3,1,1,36
2012,34,596,20120111,1935,1,1,3,23
2012,43,647,20120111,1942,3,1,1,19
2012,67,518,20120111,1945,2,1,1,31
2012,52,669,20120111,1945,3,1,3,16
2012,79,919,20120111,1950,2,1,1,20
2012,79,574,20120111,2015,2,1,3,22
2012,40,771,20120111,2015,3,1,3,21
2012,94,67,20120111,2015,2,1,3,29
2012,100,677,20120111,2018,4,1,1,22
2012,75,939,20120111,2020,2,1,1,17
2012,71,268,20120111,2025,2,1,2,19
2012,34,650,20120111,2030,1,1,3,21
2012,44,528,20120111,2030,3,1,3,52
2012,40,790,20120111,2045,3,1,2,46
2012,43,533,20120111,2100,3,1,3,21
2012,52,687,20120111,2105,3,1,3,24
2012,23,152,20120111,2125,1,1,2,15
2012,42,229,20120111,2125,3,1,4,37
2012,115,422,20120111,2145,4,1,3,32
2012,122,254,20120111,2240,5,1,4,32
2012,75,1268,20120111,2305,2,1,1,37
2012,45,138,20120111,2325,3,1,3,27
2012,106,148,20120111,2340,4,1,5,39
2012,101,796,20120112,20,4,1,1,28
2012,23,772,20120112,145,1,0,3,23
2012,114,443,20120112,145,4,0,3,17
2012,32,637,20120112,410,1,1,1,41
2012,90,581,20120112,652,2,1,1,26
2012,40,1103,20120112,927,3,1,2,52
2012,77,362,20120112,1023,2,1,1,14
2012,100,404,20120112,1106,4,1,5,44
2012,115,482,20120112,1147,4,1,3,46
2012,23,88,20120112,1155,1,1,4,47
2012,100,379,20120112,1200,4,1,1,31
2012,114,416,20120112,1200,4,1,4,43
2012,23,855,20120112,1220,1,1,2,51
2012,100,375,20120112,1230,4,1,4,31
2012,100,371,20120112,1230,4,1,4,52
2012,61,305,20120112,1255,2,1,2,24
2012,48,207,20120112,1310,3,1,3,51
2012,114,424,20120112,1315,4,1,5,20
2012,9,66,20120112,1328,1,1,2,33
2012,122,1099,20120112,1330,5,1,1,16
2012,32,584,20120112,1355,1,1,1,16
2012,114,425,20120112,1405,4,1,1,59
2012,30,192,20120112,1405,1,1,2,24
2012,32,545,20120112,1410,1,1,1,18
2012,76,133,20120112,1415,2,1,1,20
2012,101,359,20120112,1430,4,1,1,23
2012,60,190,20120112,1434,2,1,1,32
2012,88,183,20120112,1440,2,1,1,18
2012,102,190,20120112,1450,4,1,1,18
2012,75,1229,20120112,1500,2,1,1,37
2012,75,1276,20120112,1500,2,1,1,17
2012,79,584,20120112,1505,2,1,1,19
2012,81,340,20120112,1508,2,1,1,17
2012,32,527,20120112,1535,1,1,1,64
2012,70,364,20120112,1540,2,1,4,27
2012,110,258,20120112,1545,4,1,3,35
2012,44,603,20120112,1555,3,1,3,17
2012,71,167,20120112,1603,2,1,1,15
2012,73,2087,20120112,1615,2,1,3,26
2012,42,268,20120112,1622,3,1,2,29
2012,77,1074,20120112,1624,2,1,1,51
2012,32,946,20120112,1630,1,1,2,34
2012,34,403,20120112,1645,1,1,2,21
2012,94,83,20120112,1648,2,1,4,21
2012,25,241,20120112,1705,1,1,1,26
2012,46,302,20120112,1710,3,1,2,22
2012,23,527,20120112,1715,1,1,1,16
2012,73,696,20120112,1720,2,0,1,14
2012,73,707,20120112,1730,2,1,1,19
2012,10,252,20120112,1735,1,1,2,27
2012,44,675,20120112,1745,3,1,1,52
2012,105,321,20120112,1750,4,1,1,21
2012,110,296,20120112,1755,4,1,3,39
2012,46,305,20120112,1757,3,1,1,25
2012,70,377,20120112,1820,2,1,1,37
2012,75,1477,20120112,1820,2,1,3,40
2012,79,516,20120112,1830,2,1,1,63
2012,25,204,20120112,1837,1,1,1,36
2012,73,700,20120112,1840,2,1,1,21
2012,52,929,20120112,1845,3,1,1,51
2012,107,275,20120112,1850,4,1,1,16
2012,47,386,20120112,1903,3,1,1,18
2012,23,957,20120112,1910,1,1,1,14
2012,110,385,20120112,1915,4,1,3,22
2012,75,976,20120112,1916,2,1,1,21
2012,34,603,20120112,1920,1,1,3,20
2012,46,313,20120112,1935,3,1,1,28
2012,72,197,20120112,1940,2,1,4,17
2012,73,764,20120112,1945,2,1,1,26
2012,110,316,20120112,1945,4,1,3,18
2012,23,172,20120112,1952,1,1,4,29
2012,43,480,20120112,2008,3,1,2,22
2012,28,213,20120112,2010,1,1,1,21
2012,83,295,20120112,2018,2,1,1,43
2012,77,405,20120112,2040,2,1,1,31
2012,10,79,20120112,2045,1,1,1,51
2012,68,126,20120112,2045,2,1,4,19
2012,90,855,20120112,2100,2,1,1,17
2012,34,379,20120112,2100,1,1,2,32
2012,62,153,20120112,2130,2,1,4,25
2012,30,143,20120112,2200,1,1,1,22
2012,52,950,20120112,2225,3,1,3,26
2012,40,864,20120112,2230,3,1,1,32
2012,114,457,20120112,2230,4,1,3,22
2012,30,116,20120112,2250,1,1,1,29
2012,75,964,20120112,2250,2,1,1,28
2012,115,464,20120112,2255,4,1,3,29
2012,122,194,20120112,2255,5,1,4,46
2012,106,153,20120112,2300,4,1,1,46
2012,62,244,20120112,2310,2,0,4,32
2012,46,330,20120112,2312,3,1,1,17
2012,111,180,20120112,2315,4,1,3,20
2012,88,129,20120112,2330,2,1,4,31
2012,41,414,20120112,2340,3,1,3,31
2012,114,398,20120112,2340,4,1,3,26
2012,68,113,20120113,25,2,1,4,28
2012,44,929,20120113,30,3,1,1,29
2012,109,981,20120113,30,4,1,2,18
2012,63,166,20120113,115,2,1,1,23
2012,40,1204,20120113,120,3,1,1,23
2012,114,1369,20120113,150,4,1,1,51
2012,6,108,20120113,200,1,1,1,40
2012,100,398,20120113,230,4,1,4,37
2012,71,484,20120113,300,2,1,1,34
2012,102,154,20120113,300,4,1,3,20
2012,47,350,20120113,320,3,1,4,21
2012,120,783,20120113,325,5,0,4,19
2012,33,195,20120113,415,1,1,2,53
2012,52,952,20120113,502,3,1,1,22
2012,5,159,20120113,550,1,1,3,22
2012,72,200,20120113,740,2,1,3,28
2012,41,940,20120113,800,3,1,2,53
2012,122,232,20120113,915,5,1,4,16
2012,122,286,20120113,1020,5,1,1,17
2012,100,704,20120113,1100,4,1,4,54
2012,1,94,20120113,1120,1,1,5,24
2012,25,278,20120113,1130,1,1,1,29
2012,108,263,20120113,1135,4,1,3,41
2012,109,290,20120113,1135,4,1,4,58
2012,47,640,20120113,1140,3,1,1,24
2012,49,311,20120113,1153,3,1,1,23
2012,73,906,20120113,1215,2,1,1,16
2012,103,478,20120113,1315,4,1,1,68
2012,100,698,20120113,1337,4,1,3,25
2012,45,169,20120113,1345,3,1,1,19
2012,81,443,20120113,1351,2,1,1,15
2012,19,295,20120113,1410,1,1,1,38
2012,41,438,20120113,1425,3,1,3,34
2012,34,387,20120113,1430,1,1,2,17
2012,73,846,20120113,1440,2,1,1,16
2012,90,598,20120113,1445,2,1,3,18
2012,120,565,20120113,1445,5,1,3,31
2012,43,678,20120113,1455,3,1,1,18
2012,18,114,20120113,1535,1,1,1,47
2012,77,529,20120113,1540,2,1,1,17
2012,34,388,20120113,1545,1,1,2,57
2012,19,303,20120113,1553,1,1,4,20
2012,47,354,20120113,1615,3,1,1,16
2012,75,1012,20120113,1630,2,1,3,16
2012,23,359,20120113,1635,1,1,3,23
2012,40,972,20120113,1645,3,1,1,18
2012,34,389,20120113,1700,1,1,2,30
2012,52,373,20120113,1708,3,1,1,28
2012,100,542,20120113,1710,4,1,1,30
2012,43,485,20120113,1710,3,1,1,18
2012,28,340,20120113,1715,1,1,1,16
2012,104,190,20120113,1725,4,1,4,54
2012,70,462,20120113,1742,2,1,1,19
2012,34,442,20120113,1755,1,1,3,18
2012,77,424,20120113,1810,2,0,1,27
2012,73,848,20120113,1815,2,1,1,17
2012,52,379,20120113,1815,3,1,3,30
2012,23,786,20120113,1820,1,1,1,18
2012,43,520,20120113,1830,3,0,3,24
2012,101,388,20120113,1840,4,1,1,37
2012,44,1054,20120113,1850,3,1,1,18
2012,67,457,20120113,1900,2,1,1,52
2012,70,411,20120113,1907,2,1,1,19
2012,70,1907,20120113,1921,2,1,1,30
2012,67,1211,20120113,1925,2,1,1,34
2012,70,449,20120113,1928,2,0,1,32
2012,73,781,20120113,1928,2,1,1,13
2012,88,165,20120113,1935,2,1,1,19
2012,78,191,20120113,2000,2,1,1,17
2012,43,491,20120113,2005,3,1,3,21
2012,70,454,20120113,2008,2,1,3,17
2012,52,862,20120113,2010,3,1,3,18
2012,109,248,20120113,2015,4,1,3,41
2012,77,526,20120113,2019,2,1,1,41
2012,52,718,20120113,2030,3,1,3,18
2012,73,1057,20120113,2035,2,1,1,52
2012,103,423,20120113,2120,4,1,3,50
2012,101,407,20120113,2130,4,0,1,16
2012,44,1029,20120113,2130,3,1,5,43
2012,34,434,20120113,2140,1,1,3,21
2012,44,1459,20120113,2146,3,1,2,13
2012,100,529,20120113,2200,4,1,3,21
2012,114,451,20120113,2200,4,1,3,19
2012,23,487,20120113,2205,1,1,2,16
2012,40,970,20120113,2225,3,1,1,18
2012,52,847,20120113,2230,3,0,1,17
2012,40,1217,20120113,2245,3,1,1,16
2012,25,246,20120113,2250,1,1,1,25
2012,52,355,20120113,2300,3,0,3,29
2012,114,542,20120113,2300,4,1,1,24
2012,46,1733,20120113,2310,3,0,3,30
2012,34,435,20120113,2315,1,1,1,38
2012,60,379,20120113,2320,2,1,1,29
2012,46,368,20120113,2340,3,1,3,16
2012,79,611,20120113,2349,2,1,3,44
2012,42,379,20120113,2350,3,0,1,16
2012,107,435,20120114,10,4,1,1,50
2012,42,274,20120114,15,3,1,1,19
2012,115,628,20120114,15,4,1,3,20
2012,109,267,20120114,15,4,1,3,22
2012,69,172,20120114,25,2,1,1,21
2012,23,798,20120114,50,1,1,1,17
2012,30,154,20120114,230,1,1,2,23
2012,44,871,20120114,300,3,1,1,22
2012,28,236,20120114,325,1,0,4,32
2012,14,352,20120114,340,1,1,1,29
2012,81,393,20120114,420,2,1,1,34
2012,102,137,20120114,535,4,1,1,28
2012,67,420,20120114,930,2,1,1,40
2012,34,440,20120114,1000,1,1,1,22
2012,103,337,20120114,1005,4,1,1,17
2012,88,168,20120114,1043,2,1,1,40
2012,122,298,20120114,1122,5,1,4,36
2012,41,341,20120114,1125,3,1,1,45
2012,100,785,20120114,1135,4,1,1,69
2012,69,164,20120114,1235,2,1,1,28
2012,76,185,20120114,1236,2,1,2,47
2012,90,635,20120114,1250,2,1,3,21
2012,28,265,20120114,1254,1,1,1,21
2012,114,527,20120114,1305,4,1,3,38
2012,32,713,20120114,1325,1,1,1,44
2012,81,547,20120114,1413,2,1,1,19
2012,49,340,20120114,1435,3,1,3,59
2012,62,184,20120114,1455,2,1,4,28
2012,32,666,20120114,1518,1,1,2,30
2012,43,450,20120114,1525,3,1,2,31
2012,44,809,20120114,1550,3,1,3,22
2012,67,419,20120114,1615,2,0,1,29
2012,32,613,20120114,1640,1,1,1,40
2012,23,513,20120114,1650,1,1,3,47
2012,81,511,20120114,1655,2,1,1,13
2012,50,180,20120114,1706,3,1,1,21
2012,34,420,20120114,1735,1,1,1,44
2012,115,571,20120114,1738,4,1,3,16
2012,70,544,20120114,1755,2,1,1,19
2012,34,516,20120114,1820,1,1,3,20
2012,90,629,20120114,1845,2,1,4,30
2012,79,401,20120114,1846,2,1,1,29
2012,103,299,20120114,1850,4,1,3,50
2012,103,298,20120114,1850,4,1,3,42
2012,70,546,20120114,1909,2,1,1,19
2012,67,636,20120114,1915,2,1,1,23
2012,34,630,20120114,1925,1,1,3,28
2012,32,560,20120114,1935,1,1,1,16
2012,40,1210,20120114,1940,3,1,3,21
2012,100,602,20120114,1952,4,1,2,20
2012,47,320,20120114,2018,3,1,1,26
2012,52,446,20120114,2030,3,1,1,54
2012,32,788,20120114,2045,1,1,1,25
2012,26,254,20120114,2110,1,1,1,53
2012,52,441,20120114,2120,3,1,3,21
2012,42,352,20120114,2131,3,1,1,14
2012,88,172,20120114,2141,2,1,1,27
2012,120,657,20120114,2145,5,1,1,21
2012,14,364,20120114,2200,1,1,1,35
2012,23,198,20120114,2210,1,1,2,19
2012,79,400,20120114,2225,2,1,1,22
2012,120,508,20120114,2230,5,1,1,27
2012,67,793,20120114,2230,2,1,1,24
2012,67,599,20120114,2230,2,1,1,26
2012,110,308,20120114,2230,4,1,3,18
2012,61,366,20120114,2240,2,1,4,18
2012,23,428,20120114,2250,1,0,1,16
2012,79,642,20120114,2250,2,1,1,18
2012,67,573,20120114,2330,2,1,1,16
2012,44,1183,20120114,2335,3,1,1,24
2012,25,481,20120114,2345,1,1,1,21
2012,23,802,20120114,2348,1,1,2,20
2012,18,88,20120115,30,1,1,4,36
2012,75,1404,20120115,40,2,1,1,20
2012,109,303,20120115,40,4,1,3,37
2012,120,480,20120115,115,5,1,4,21
2012,115,559,20120115,120,4,1,3,24
2012,75,2959,20120115,150,2,1,1,21
2012,25,227,20120115,200,1,1,3,19
2012,69,242,20120115,210,2,1,3,38
2012,75,2006,20120115,230,2,1,1,19
2012,18,149,20120115,241,1,1,1,50
2012,25,222,20120115,246,1,1,1,41
2012,79,669,20120115,330,2,1,4,36
2012,46,453,20120115,340,3,0,3,19
2012,120,1401,20120115,340,5,1,1,24
2012,68,145,20120115,415,2,1,4,25
2012,67,504,20120115,430,2,1,1,22
2012,41,403,20120115,1223,3,1,3,69
2012,77,632,20120115,1253,2,1,1,23
2012,13,232,20120115,1335,1,0,4,21
2012,73,1097,20120115,1410,2,1,1,21
2012,73,1098,20120115,1410,2,1,1,51
2012,30,94,20120115,1427,1,1,1,49
2012,110,484,20120115,1435,4,1,3,13
2012,110,697,20120115,1435,4,1,3,16
2012,7,307,20120115,1440,1,1,4,28
2012,88,268,20120115,1450,2,1,4,27
2012,114,532,20120115,1520,4,1,4,38
2012,34,479,20120115,1535,1,1,3,21
2012,120,490,20120115,1555,5,1,1,24
2012,34,481,20120115,1606,1,1,3,43
2012,75,1130,20120115,1625,2,1,2,25
2012,79,442,20120115,1630,2,1,2,22
2012,73,1093,20120115,1635,2,1,1,22
2012,77,646,20120115,1646,2,1,1,23
2012,48,273,20120115,1720,3,1,5,18
2012,67,661,20120115,1735,2,1,1,20
2012,44,959,20120115,1758,3,1,3,31
2012,43,583,20120115,1814,3,1,3,26
2012,43,700,20120115,1815,3,1,1,26
2012,79,685,20120115,1825,2,1,1,54
2012,88,175,20120115,1831,2,1,4,48
2012,75,1136,20120115,1840,2,1,1,49
2012,46,673,20120115,1845,3,1,3,28
2012,52,415,20120115,1900,3,1,3,45
2012,70,513,20120115,1915,2,1,1,48
2012,73,1074,20120115,1915,2,1,1,13
2012,34,1139,20120115,1915,1,1,3,20
2012,77,650,20120115,1920,2,1,1,43
2012,77,461,20120115,1920,2,1,4,63
2012,90,655,20120115,1950,2,0,4,30
2012,71,169,20120115,2000,2,1,1,25
2012,75,1364,20120115,2015,2,1,1,17
2012,113,272,20120115,2015,4,1,1,20
2012,30,103,20120115,2030,1,1,1,53
2012,70,524,20120115,2030,2,1,4,15
2012,77,644,20120115,2033,2,1,3,49
2012,14,413,20120115,2035,1,1,1,22
2012,75,1378,20120115,2055,2,1,1,16
2012,83,428,20120115,2100,2,1,1,15
2012,52,971,20120115,2100,3,1,3,48
2012,122,1088,20120115,2100,5,1,4,23
2012,52,410,20120115,2115,3,1,2,14
2012,40,1320,20120115,2215,3,0,1,32
2012,123,57,20120115,2230,5,1,4,21
2012,122,267,20120115,2305,5,0,3,22
2012,83,432,20120116,25,2,1,3,15
2012,108,277,20120116,25,4,1,3,32
2012,32,642,20120116,240,1,1,1,19
2012,17,146,20120116,833,1,0,3,47
2012,112,181,20120116,1055,4,1,1,24
2012,81,732,20120116,1056,2,1,1,20
2012,100,944,20120116,1125,4,1,3,50
2012,73,1951,20120116,1130,2,1,1,19
2012,23,512,20120116,1148,1,1,6,26
2012,90,674,20120116,1200,2,1,3,37
2012,69,215,20120116,1230,2,1,1,54
2012,100,592,20120116,1240,4,1,4,54
2012,40,4044,20120116,1430,3,1,3,19
2012,26,192,20120116,1442,1,1,1,48
2012,103,468,20120116,1445,4,1,1,21
2012,75,1569,20120116,1450,2,1,1,24
2012,102,220,20120116,1500,4,1,3,15
2012,100,638,20120116,1522,4,0,1,20
2012,75,1734,20120116,1600,2,1,1,30
2012,114,548,20120116,1605,4,1,3,30
2012,75,1775,20120116,1630,2,1,3,17
2012,41,566,20120116,1637,3,1,2,41
2012,25,444,20120116,1650,1,1,1,37
2012,28,500,20120116,1655,1,1,1,17
2012,70,581,20120116,1658,2,1,1,42
2012,70,562,20120116,1710,2,1,1,15
2012,102,212,20120116,1728,4,1,3,60
2012,52,806,20120116,1730,3,1,1,25
2012,52,805,20120116,1730,3,1,1,26
2012,46,445,20120116,1735,3,1,2,24
2012,46,418,20120116,1747,3,1,3,38
2012,34,588,20120116,1748,1,1,1,20
2012,104,257,20120116,1826,4,1,3,16
2012,5,183,20120116,1845,1,1,5,17
2012,79,704,20120116,1845,2,1,1,51
2012,44,1065,20120116,1845,3,1,3,17
2012,23,812,20120116,1848,1,1,3,22
2012,41,452,20120116,1850,3,1,3,19
2012,75,1619,20120116,1920,2,1,1,31
2012,73,2100,20120116,1920,2,1,1,20
2012,52,876,20120116,1930,3,1,3,17
2012,61,396,20120116,1935,2,1,4,50
2012,73,1167,20120116,1944,2,1,1,43
2012,40,1132,20120116,2011,3,1,1,21
2012,81,521,20120116,2018,2,1,1,33
2012,79,544,20120116,2035,2,1,1,26
2012,44,907,20120116,2035,3,1,1,22
2012,40,1295,20120116,2038,3,1,3,17
2012,90,671,20120116,2040,2,1,1,19
2012,100,583,20120116,2040,4,1,1,54
2012,109,327,20120116,2040,4,1,3,25
2012,90,997,20120116,2040,2,1,4,23
2012,52,990,20120116,2100,3,1,1,19
2012,23,257,20120116,2110,1,1,3,28
2012,75,1583,20120116,2124,2,1,1,25
2012,79,558,20120116,2138,2,1,1,36
2012,52,880,20120116,2210,3,1,1,18
2012,67,659,20120116,2210,2,1,1,35
2012,6,133,20120116,2315,1,1,3,20
2012,105,441,20120116,2320,4,1,1,46
2012,6,124,20120116,2322,1,1,4,24
2012,46,420,20120116,2327,3,1,1,20
2012,101,441,20120116,2328,4,1,1,20
2012,52,886,20120116,2340,3,1,3,1
2012,73,1180,20120117,1,2,1,1,24
2012,75,3076,20120117,2,2,1,1,20
2012,77,1106,20120117,115,2,0,5,17
2012,71,113,20120117,115,2,1,1,33
2012,70,696,20120117,120,2,1,3,48
2012,110,331,20120117,215,4,1,3,27
2012,48,255,20120117,322,3,1,4,21
2012,61,402,20120117,407,2,1,3,27
2012,83,1093,20120117,445,2,1,1,50
2012,47,435,20120117,525,3,1,1,46
2012,25,298,20120117,530,1,1,1,47
2012,90,694,20120117,855,2,1,1,16
2012,28,681,20120117,945,1,1,3,36
2012,120,617,20120117,1010,5,1,1,27
2012,109,708,20120117,1045,4,1,3,32
2012,41,691,20120117,1107,3,1,2,23
2012,112,179,20120117,1120,4,1,4,16
2012,73,3766,20120117,1220,2,1,1,30
2012,1,116,20120117,1231,1,1,1,52
