"year" "pct" "ser_num" "datestop" "timestop" "city" "sex" "race" "dob" "age"
"135809" 2012 62 865 3012012 1525 2 1 4 12311900 51
"135830" 2012 44 5142 3012012 1535 3 1 3 11121995 16
"135866" 2012 19 1139 3012012 1550 1 0 1 1131994 18
"135875" 2012 109 2167 3012012 1555 4 1 1 10131994 17
"135877" 2012 60 1843 3012012 1555 2 1 1 12311900 16
"135878" 2012 17 255 3012012 1555 1 1 2 7151985 26
"135939" 2012 41 2535 3012012 1615 3 1 2 12021995 16
"135965" 2012 73 5272 3012012 1625 2 1 1 12311900 14
"135975" 2012 44 5917 3012012 1630 3 0 1 2131964 48
"136023" 2012 103 3130 3012012 1645 4 0 1 12191991 20
"136025" 2012 106 1253 3012012 1645 4 1 1 8101994 17
"136027" 2012 7 950 3012012 1645 1 1 3 1011984 28
"136034" 2012 77 3004 3012012 1650 2 1 1 9051981 30
"136076" 2012 62 857 3012012 1715 2 1 4 12311900 26
"136109" 2012 9 949 3012012 1730 1 1 4 12111975 37
"136205" 2012 67 3250 3012012 1815 2 1 1 12311900 31
"136229" 2012 115 3295 3012012 1830 4 1 3 10071982 29
"136251" 2012 28 1973 3012012 1845 1 1 1 10071991 20
"136277" 2012 45 1114 3012012 1900 3 1 1 8111961 50
"136278" 2012 75 7285 3012012 1900 2 1 1 12211965 51
"136303" 2012 94 440 3012012 1915 2 1 1 12311900 40
"136306" 2012 81 2872 3012012 1917 2 1 1 12311900 30
"136343" 2012 40 5447 3012012 1930 3 1 1 12311900 18
"136345" 2012 105 2035 3012012 1930 4 1 3 4291975 35
"136404" 2012 100 2129 3012012 2000 4 1 1 10031993 18
"136408" 2012 120 3102 3012012 2000 5 1 1 12311900 18
"136415" 2012 34 3955 3012012 2000 1 1 3 6111993 18
"136438" 2012 44 4356 3012012 2011 3 1 3 12311900 34
"136450" 2012 18 774 3012012 2015 1 1 1 12311900 23
"136516" 2012 30 1299 3012012 2040 1 0 3 12311900 25
"136571" 2012 67 3348 3012012 2103 2 1 1 12311900 27
"136593" 2012 122 1712 3012012 2110 5 1 4 1011989 23
"136673" 2012 115 3100 3012012 2145 4 1 2 12311900 25
"136674" 2012 34 3039 3012012 2145 1 1 3 12311900 35
"136716" 2012 102 1067 3012012 2210 4 1 1 12311900 23
"136732" 2012 52 2857 3012012 2220 3 1 2 1251992 20
"136734" 2012 32 2790 3012012 2221 1 1 1 12311900 31
"136738" 2012 25 1913 3012012 2225 1 1 2 12311900 20
"136741" 2012 75 7503 3012012 2226 2 1 1 12241970 42
"136767" 2012 52 2862 3012012 2236 3 1 1 9091967 44
"136796" 2012 75 7521 3012012 2255 2 1 1 8221967 44
"136797" 2012 112 901 3012012 2255 4 1 3 11051976 35
"136804" 2012 26 1179 3012012 2300 1 1 1 7161994 17
"136856" 2012 32 2962 3012012 2330 1 1 1 12311900 16
"136923" 2012 75 8085 3022012 1 2 1 1 8011970 42
"136935" 2012 110 1895 3022012 5 4 1 3 12311900 18
"136957" 2012 73 5383 3022012 18 2 0 1 9021991 20
"137038" 2012 61 1198 3022012 45 2 1 4 5121987 24
"137065" 2012 20 732 3022012 100 1 1 3 12311900 33
"137068" 2012 6 852 3022012 100 1 1 4 11251986 22
"137078" 2012 10 491 3022012 112 1 0 4 12311900 18
"137079" 2012 103 3798 3022012 112 4 1 1 8121985 26
"137206" 2012 45 1280 3022012 237 3 1 1 9251993 18
"137216" 2012 61 1590 3022012 245 2 1 3 4101992 19
"137253" 2012 75 7813 3022012 310 2 1 1 12311900 23
"137325" 2012 40 7188 3022012 600 3 1 1 12311900 20
"137349" 2012 122 1667 3022012 835 5 1 3 8251989 23
"137368" 2012 72 1202 3022012 900 2 1 3 5111951 58
"137390" 2012 102 1713 3022012 930 4 1 5 9111987 24
"137438" 2012 94 473 3022012 1000 2 1 3 12311900 17
"137466" 2012 30 1716 3022012 1020 1 0 1 11131969 42
"137493" 2012 40 5511 3022012 1045 3 1 3 12311900 24
"137504" 2012 72 1209 3022012 1100 2 0 3 11131993 17
"137507" 2012 47 2035 3022012 1100 3 1 1 12311900 34
"137591" 2012 94 451 3022012 1145 2 1 3 12311900 37
"137643" 2012 108 1422 3022012 1217 4 0 2 12311900 25
"137725" 2012 28 1689 3022012 1300 1 1 1 5051962 49
"137744" 2012 40 5527 3022012 1302 3 1 1 12311900 19
"137759" 2012 114 2776 3022012 1310 4 1 4 12311900 28
"137772" 2012 26 1218 3022012 1320 1 0 3 6171972 41
"137773" 2012 107 1124 3022012 1320 4 1 5 10141994 17
"137862" 2012 40 5510 3022012 1400 3 1 1 12311900 44
"137869" 2012 62 1196 3022012 1400 2 1 3 12311900 25
"137950" 2012 40 5762 3022012 1429 3 1 1 4251996 15
"137991" 2012 83 3244 3022012 1445 2 1 1 2031988 24
"138014" 2012 44 4355 3022012 1450 3 1 1 12311900 17
"138024" 2012 28 2311 3022012 1454 1 1 5 11131965 46
"138028" 2012 103 4107 3022012 1500 4 1 1 4161995 16
"138029" 2012 60 1928 3022012 1500 2 1 1 7031982 29
"138048" 2012 111 750 3022012 1505 4 1 3 12311900 13
"138108" 2012 41 2515 3022012 1524 3 1 2 1031993 19
"138110" 2012 115 2733 3022012 1525 4 1 5 1251970 42
"138117" 2012 41 2498 3022012 1525 3 1 3 7081994 17
"138119" 2012 19 1190 3022012 1525 1 1 3 12311900 24
"138139" 2012 19 1277 3022012 1530 1 1 1 9301965 46
"138149" 2012 42 2140 3022012 1530 3 1 3 9231961 50
"138171" 2012 9 908 3022012 1539 1 1 3 5271961 51
"138184" 2012 73 5598 3022012 1540 2 1 1 11061994 17
"138215" 2012 75 7519 3022012 1550 2 1 1 4102000 11
"138248" 2012 40 5545 3022012 1600 3 1 1 12311900 32
"138252" 2012 94 466 3022012 1600 2 1 4 12311900 23
"138266" 2012 70 3102 3022012 1607 2 1 3 11011971 41
"138291" 2012 88 1019 3022012 1620 2 0 4 11101995 16
"138303" 2012 40 5651 3022012 1623 3 1 1 11201972 39
"138309" 2012 23 2527 3022012 1625 1 1 1 12311900 18
"138322" 2012 113 2057 3022012 1630 4 1 1 2031982 31
"138394" 2012 79 3951 3022012 1650 2 1 1 12311900 46
"138401" 2012 113 1924 3022012 1655 4 1 1 12311900 53
"138454" 2012 103 3092 3022012 1710 4 1 3 7151976 35
"138527" 2012 14 2084 3022012 1730 1 1 3 4181943 68
"138572" 2012 103 3114 3022012 1745 4 1 1 7311983 28
"138602" 2012 84 1005 3022012 1755 2 1 4 3011988 24
"138629" 2012 34 3067 3022012 1805 1 1 3 12311900 24
"138678" 2012 114 2945 3022012 1822 4 1 3 12311900 31
"138681" 2012 79 3122 3022012 1824 2 1 3 12311900 33
"138707" 2012 40 5647 3022012 1830 3 1 3 12311900 21
"138716" 2012 68 546 3022012 1833 2 1 3 12051985 26
"138755" 2012 72 1223 3022012 1845 2 1 1 5121989 22
"138824" 2012 63 696 3022012 1901 2 0 1 12311900 32
"138857" 2012 46 2185 3022012 1910 3 1 2 2271989 23
"138866" 2012 30 1152 3022012 1911 1 1 2 12311900 22
"138895" 2012 14 2172 3022012 1919 1 1 1 12311900 49
"138938" 2012 43 2973 3022012 1930 3 1 1 12311900 24
"139016" 2012 122 1655 3022012 1945 5 1 4 4151991 20
"139019" 2012 79 3665 3022012 1946 2 1 1 12311900 17
"139023" 2012 46 2175 3022012 1948 3 1 3 7271993 18
"139029" 2012 73 5603 3022012 1950 2 1 1 9061965 47
"139050" 2012 23 2530 3022012 1952 1 1 1 12311900 15
"139107" 2012 24 1142 3022012 2005 1 1 1 12311900 18
"139138" 2012 34 3113 3022012 2014 1 1 3 12311900 40
"139161" 2012 75 7255 3022012 2015 2 1 3 12311900 41
"139162" 2012 90 3026 3022012 2015 2 1 4 11201985 26
"139173" 2012 14 2086 3022012 2018 1 1 3 1021989 23
"139175" 2012 7 995 3022012 2019 1 1 3 3011982 30
"139204" 2012 81 2912 3022012 2025 2 1 1 12311900 15
"139224" 2012 24 1375 3022012 2030 1 1 1 12311900 21
"139225" 2012 32 2971 3022012 2030 1 1 1 12311900 21
"139226" 2012 32 2970 3022012 2030 1 1 1 12311900 23
"139232" 2012 110 1803 3022012 2030 4 1 3 12311900 18
"139314" 2012 30 2369 3022012 2052 1 1 3 12311900 18
"139339" 2012 103 3309 3022012 2100 4 1 1 10071994 17
"139344" 2012 108 1070 3022012 2100 4 1 2 12311900 17
"139346" 2012 102 1112 3022012 2100 4 1 3 4291984 27
"139390" 2012 44 5679 3022012 2120 3 1 1 11071987 24
"139392" 2012 41 2779 3022012 2120 3 1 3 1121983 29
"139479" 2012 115 2704 3022012 2140 4 1 3 12311900 20
"139550" 2012 14 2089 3022012 2204 1 1 1 10201949 62
"139578" 2012 90 2961 3022012 2211 2 1 1 7301992 19
"139624" 2012 46 2193 3022012 2235 3 1 1 6261993 18
"139637" 2012 14 2429 3022012 2240 1 1 3 12311900 40
"139649" 2012 52 2892 3022012 2245 3 1 2 12311900 25
"139777" 2012 113 1965 3022012 2345 4 1 3 7281982 29
"139780" 2012 75 7512 3022012 2348 2 1 1 7151994 17
"139787" 2012 32 2841 3022012 2355 1 1 1 8201982 31
"139903" 2012 42 2507 3032012 100 3 1 3 10191979 32
"139939" 2012 42 2162 3032012 120 3 1 1 8211994 17
"139946" 2012 120 3498 3032012 120 5 1 1 12311900 19
"139966" 2012 103 5337 3032012 125 4 1 2 12311900 40
"139976" 2012 67 2992 3032012 130 2 1 1 12311900 22
"139980" 2012 67 3535 3032012 130 2 1 1 12311900 18
"139993" 2012 110 1854 3032012 140 4 0 1 12311900 32
"140017" 2012 33 921 3032012 155 1 1 1 1151967 45
"140045" 2012 110 1831 3032012 213 4 1 3 12311900 25
"140057" 2012 63 721 3032012 220 2 1 1 12311900 23
"140159" 2012 110 1839 3032012 320 4 1 3 12311900 25
"140222" 2012 44 5471 3032012 415 3 1 1 12311900 55
"140234" 2012 23 2712 3032012 423 1 1 1 12311900 26
"140296" 2012 6 878 3032012 550 1 1 1 12221966 48
"140311" 2012 60 2023 3032012 800 2 1 3 12311900 24
"140354" 2012 112 671 3032012 1010 4 1 4 11201971 40
"140419" 2012 108 1081 3032012 1155 4 1 3 12311900 16
"140524" 2012 14 2188 3032012 1330 1 1 5 12311900 48
"140554" 2012 67 3044 3032012 1350 2 1 1 12311900 31
"140637" 2012 81 2978 3032012 1450 2 1 1 12311900 22
"140640" 2012 78 712 3032012 1450 2 1 4 9021945 72
"140666" 2012 114 3039 3032012 1505 4 1 4 12311900 21
"140685" 2012 70 3169 3032012 1515 2 1 4 8151994 18
"140695" 2012 114 3734 3032012 1520 4 1 3 10241989 22
"140698" 2012 32 2806 3032012 1521 1 1 1 12311900 55
"140764" 2012 77 3139 3032012 1550 2 1 1 6051994 17
"140778" 2012 113 1874 3032012 1555 4 1 1 12311900 26
"140786" 2012 40 5582 3032012 1600 3 1 1 2041996 16
"140825" 2012 32 2904 3032012 1620 1 1 1 12311900 12
"140828" 2012 78 729 3032012 1620 2 1 3 11021951 60
"140835" 2012 73 5561 3032012 1625 2 0 1 12311900 26
"140852" 2012 44 5098 3032012 1630 3 1 1 9181991 20
"140918" 2012 25 1788 3032012 1650 1 1 1 11121981 30
"140982" 2012 90 2802 3032012 1710 2 1 1 9151996 15
"140992" 2012 25 1698 3032012 1715 1 1 1 4071981 30
"141027" 2012 113 1889 3032012 1730 4 1 1 4241976 36
"141089" 2012 103 3387 3032012 1800 4 1 3 3071972 39
"141094" 2012 94 482 3032012 1801 2 1 4 12311900 44
"141098" 2012 77 3117 3032012 1802 2 1 1 2251985 27
"141100" 2012 77 3142 3032012 1802 2 1 1 5161978 33
"141272" 2012 19 1159 3032012 1855 1 1 2 3311980 22
"141306" 2012 115 2865 3032012 1900 4 1 3 12141989 22
"141312" 2012 79 2960 3032012 1901 2 1 1 12311900 18
"141318" 2012 44 5791 3032012 1904 3 1 3 11201992 20
"141322" 2012 72 1230 3032012 1905 2 1 3 9081985 26
"141388" 2012 40 5559 3032012 1925 3 1 1 5111995 16
"141433" 2012 88 1048 3032012 1937 2 1 1 12311900 38
"141452" 2012 104 1194 3032012 1940 4 1 4 6211996 15
"141458" 2012 19 1279 3032012 1944 1 1 1 4221997 13
"141460" 2012 19 1325 3032012 1944 1 1 1 10211997 15
"141522" 2012 47 2797 3032012 2000 3 1 1 3071997 14
"141528" 2012 79 3976 3032012 2000 2 1 1 12311900 18
"141561" 2012 24 1205 3032012 2005 1 1 1 12311900 16
"141587" 2012 52 2900 3032012 2014 3 1 1 12311900 28
"141622" 2012 75 11735 3032012 2020 2 1 1 12311900 25
"141663" 2012 79 4192 3032012 2030 2 1 1 12311900 16
"141680" 2012 115 2832 3032012 2032 4 1 2 5202012 19
"141724" 2012 14 2246 3032012 2045 1 1 1 12311900 33
"141732" 2012 63 713 3032012 2048 2 1 4 12311900 15
"141738" 2012 67 3121 3032012 2050 2 1 1 12311900 48
"141752" 2012 49 2414 3032012 2055 3 1 1 11121994 17
"141770" 2012 79 4174 3032012 2100 2 1 1 12311900 21
"141775" 2012 30 1504 3032012 2100 1 1 2 12311900 17
"141806" 2012 88 1050 3032012 2109 2 1 4 1271983 29
"141821" 2012 90 3005 3032012 2110 2 1 3 12211992 19
"141830" 2012 70 3173 3032012 2112 2 1 1 8171995 36
"141857" 2012 120 2877 3032012 2120 5 1 1 12311900 24
"141901" 2012 41 2566 3032012 2130 3 1 3 11141979 32
"141943" 2012 28 1704 3032012 2141 1 1 1 12311900 16
"141977" 2012 115 2772 3032012 2150 4 1 3 12311900 27
"141998" 2012 23 2665 3032012 2158 1 1 1 4301961 50
"142024" 2012 52 3107 3032012 2200 3 1 3 6231968 43
"142039" 2012 75 8751 3032012 2205 2 1 1 12311900 18
"142069" 2012 67 3639 3032012 2211 2 1 1 7211993 18
"142100" 2012 40 5669 3032012 2220 3 1 1 5051992 19
"142148" 2012 43 3079 3032012 2230 3 1 1 12311900 21
"142162" 2012 76 813 3032012 2232 2 1 3 11191947 64
"142181" 2012 83 2889 3032012 2238 2 1 3 11301996 15
"142255" 2012 71 972 3032012 2301 2 1 1 12311900 22
"142281" 2012 42 2238 3032012 2315 3 1 1 8091987 24
"142288" 2012 107 1123 3032012 2315 4 1 1 12311900 31
"142342" 2012 67 3257 3032012 2335 2 1 1 12311900 60
"142346" 2012 62 873 3032012 2335 2 1 3 12311900 24
"142364" 2012 69 998 3032012 2340 2 1 2 12231982 29
"142387" 2012 41 2500 3032012 2350 3 1 1 12021964 48
"142410" 2012 68 550 3032012 2355 2 1 4 6031995 15
"142462" 2012 110 1906 3042012 11 4 1 3 12311900 18
"142473" 2012 103 3371 3042012 15 4 1 3 12311900 29
"142492" 2012 109 2359 3042012 24 4 1 1 2171993 19
"142502" 2012 47 1998 3042012 25 3 1 1 12311900 53
"142549" 2012 122 1881 3042012 40 5 1 4 5091989 22
"142558" 2012 79 3057 3042012 45 2 1 1 12311900 17
"142581" 2012 120 3374 3042012 55 5 1 3 7251987 24
"142587" 2012 120 3373 3042012 58 5 1 3 7241970 41
"142592" 2012 75 7858 3042012 100 2 1 1 12311900 17
"142603" 2012 120 2896 3042012 100 5 1 3 12311900 21
"142647" 2012 67 3259 3042012 115 2 1 1 12311900 30
"142665" 2012 24 1316 3042012 125 1 1 1 12311900 20
"142688" 2012 67 2919 3042012 134 2 1 1 12311900 26
"142700" 2012 47 2171 3042012 140 3 1 1 11211994 17
"142734" 2012 79 3042 3042012 205 2 1 1 10211976 34
"142749" 2012 33 923 3042012 210 1 1 3 12311900 15
"142752" 2012 109 3229 3042012 212 4 1 1 12311900 31
"142755" 2012 109 3227 3042012 212 4 1 3 12311900 34
"142802" 2012 115 2750 3042012 236 4 1 3 11021991 21
"142826" 2012 1 670 3042012 251 1 1 5 4091968 43
"142899" 2012 10 639 3042012 415 1 1 4 2231991 21
"142922" 2012 122 1675 3042012 436 5 1 3 9021970 42
"142989" 2012 10 512 3042012 800 1 1 1 12311900 32
"143015" 2012 107 1086 3042012 947 4 1 3 12311900 31
"143082" 2012 14 2559 3042012 1200 1 1 1 5291966 45
"143095" 2012 79 2996 3042012 1220 2 1 1 8141991 20
"143097" 2012 40 5832 3042012 1220 3 1 3 12311900 20
"143142" 2012 34 2973 3042012 1352 1 1 3 10141991 21
"143184" 2012 25 1966 3042012 1440 1 1 1 12311900 48
"143222" 2012 75 7803 3042012 1504 2 1 2 12311900 20
"143229" 2012 75 7406 3042012 1505 2 1 1 12311900 37
"143244" 2012 73 5663 3042012 1512 2 0 4 7281986 26
"143257" 2012 60 1991 3042012 1525 2 1 1 12311900 27
"143308" 2012 19 1468 3042012 1546 1 1 2 3281979 32
"143381" 2012 73 5714 3042012 1625 2 1 1 8011990 21
"143411" 2012 41 3272 3042012 1640 3 0 2 6211974 38
"143422" 2012 71 1002 3042012 1646 2 1 1 12311900 18
"143607" 2012 81 3010 3042012 1844 2 1 3 12311900 14
"143626" 2012 25 1732 3042012 1900 1 1 1 3061997 15
"143636" 2012 28 1999 3042012 1902 1 1 3 2021991 21
"143706" 2012 60 2000 3042012 1930 2 1 1 12311900 22
"143723" 2012 77 3035 3042012 1932 2 0 1 12311900 45
"143756" 2012 75 7350 3042012 1945 2 1 1 12051982 29
"143764" 2012 28 2009 3042012 1947 1 1 1 7261965 46
"143782" 2012 69 1084 3042012 1951 2 1 1 12311900 36
"143796" 2012 114 2852 3042012 2000 4 1 1 7101991 20
"143811" 2012 81 3015 3042012 2005 2 1 3 12311900 35
"143824" 2012 106 1198 3042012 2015 4 1 5 11061994 16
"143861" 2012 90 2862 3042012 2030 2 1 3 6271995 16
"143866" 2012 90 2860 3042012 2030 2 1 3 12241994 17
"143966" 2012 44 5715 3042012 2115 3 1 3 9231993 18
"143976" 2012 113 1928 3042012 2120 4 1 1 9061988 23
"143999" 2012 25 1737 3042012 2130 1 1 2 8171988 23
"144041" 2012 49 1682 3042012 2151 3 1 4 10311991 20
"144112" 2012 73 5440 3042012 2255 2 1 2 12311900 19
"144131" 2012 79 4813 3042012 2305 2 1 1 12311900 19
"144144" 2012 30 2232 3042012 2318 1 1 4 6151992 19
"144149" 2012 122 1769 3042012 2320 5 1 4 5011988 23
"144163" 2012 32 4765 3042012 2340 1 1 1 11011991 20
"144209" 2012 107 1065 3052012 30 4 1 1 12311900 44
"144213" 2012 70 4465 3052012 30 2 1 4 7281988 24
"144216" 2012 47 2213 3052012 35 3 1 1 4221993 19
"144235" 2012 60 2026 3052012 100 2 1 3 12301990 31
"144239" 2012 26 1188 3052012 105 1 1 1 12311900 38
"144261" 2012 17 274 3052012 131 1 1 3 6241974 37
"144322" 2012 73 5734 3052012 355 2 1 1 5011980 31
"144361" 2012 104 1227 3052012 825 4 1 1 9031981 30
"144362" 2012 60 2016 3052012 825 2 1 1 10211985 26
"144363" 2012 32 3417 3052012 830 1 1 1 12181932 29
"144404" 2012 19 1382 3052012 938 1 1 4 4221982 29
"144414" 2012 103 3483 3052012 949 4 1 1 2091958 54
"144440" 2012 83 3647 3052012 1014 2 1 3 12311900 22
"144459" 2012 105 2191 3052012 1030 4 1 3 2021989 22
"144490" 2012 76 824 3052012 1109 2 1 4 7091997 14
"144538" 2012 122 2006 3052012 1140 5 1 3 1071991 21
"144575" 2012 49 1704 3052012 1210 3 1 1 1201971 40
"144650" 2012 105 2201 3052012 1310 4 1 1 6291985 25
"144713" 2012 45 1209 3052012 1356 3 1 3 1091978 34
"144724" 2012 105 2188 3052012 1400 4 1 2 1101992 20
"144796" 2012 84 1083 3052012 1450 2 1 1 12311900 18
"144810" 2012 109 2270 3052012 1500 4 1 5 3241993 18
"144822" 2012 34 3147 3052012 1500 1 1 3 12311900 18
"144884" 2012 34 3217 3052012 1525 1 1 3 12311900 21
"144890" 2012 28 2030 3052012 1530 1 1 1 12281986 25
"144965" 2012 40 5824 3052012 1610 3 1 1 11081950 62
"144972" 2012 75 7873 3052012 1613 2 1 1 12311900 15
"144993" 2012 115 2788 3052012 1620 4 1 3 11131998 13
"145027" 2012 103 3239 3052012 1635 4 1 1 12311900 28
"145045" 2012 44 4457 3052012 1644 3 1 1 12311900 21
"145093" 2012 88 1098 3052012 1706 2 1 1 12311900 35
"145195" 2012 34 2736 3052012 1800 1 1 2 10241982 29
"145199" 2012 108 1167 3052012 1800 4 1 4 2071978 34
"145213" 2012 113 1979 3052012 1810 4 1 1 7191981 30
"145269" 2012 43 3101 3052012 1830 3 1 3 12311900 28
"145284" 2012 73 5761 3052012 1840 2 1 1 10081992 19
"145309" 2012 43 3112 3052012 1900 3 1 1 10271985 26
"145321" 2012 42 2226 3052012 1905 3 1 1 12311900 41
"145326" 2012 104 1737 3052012 1909 4 1 4 7241974 37
"145367" 2012 49 1694 3052012 1924 3 1 1 4011998 13
"145389" 2012 70 3227 3052012 1932 2 1 2 12311900 21
"145393" 2012 88 1107 3052012 1934 2 1 1 12311900 45
"145420" 2012 113 1997 3052012 1950 4 0 1 6081992 20
"145466" 2012 67 3205 3052012 2015 2 1 1 12311900 19
"145481" 2012 70 3232 3052012 2027 2 1 1 12311900 19
"145490" 2012 75 8071 3052012 2030 2 1 2 3021983 22
"145527" 2012 40 5807 3052012 2057 3 1 3 2031992 20
"145538" 2012 61 1279 3052012 2100 2 1 1 7131994 17
"145567" 2012 30 1240 3052012 2115 1 1 1 9271991 20
"145569" 2012 42 2190 3052012 2115 3 1 3 11281980 31
"145577" 2012 83 2550 3052012 2119 2 1 1 11221984 28
"145581" 2012 84 1095 3052012 2120 2 1 1 12311900 41
"145590" 2012 88 1112 3052012 2122 2 1 1 12311900 26
"145626" 2012 75 9535 3052012 2145 2 1 1 7041986 25
"145627" 2012 113 2051 3052012 2145 4 1 1 7181957 54
"145631" 2012 46 2255 3052012 2146 3 1 3 10181980 31
"145632" 2012 73 8182 3052012 2148 2 1 1 8311981 30
"145701" 2012 73 5514 3052012 2230 2 1 3 12311900 21
"145719" 2012 101 1830 3052012 2245 4 1 1 11241967 24
"145741" 2012 13 1012 3052012 2300 1 0 4 12311900 23
"145759" 2012 83 2525 3052012 2317 2 1 1 12311900 51
"145768" 2012 71 1012 3052012 2330 2 1 1 10141980 32
"145770" 2012 73 5552 3052012 2335 2 1 1 12311900 21
"145773" 2012 83 2519 3052012 2340 2 1 1 12311900 36
"145835" 2012 83 2538 3062012 40 2 1 3 12311900 21
"145842" 2012 73 5581 3062012 46 2 1 1 12311900 48
"145849" 2012 113 2272 3062012 55 4 1 1 3031989 23
"145857" 2012 48 1572 3062012 101 3 1 1 12311900 19
"145859" 2012 28 1794 3062012 110 1 1 1 11151985 26
"145938" 2012 25 1717 3062012 420 1 1 1 7101990 21
"145945" 2012 73 5932 3062012 457 2 1 3 3111958 53
"145950" 2012 109 2312 3062012 545 4 1 1 12311900 33
"145986" 2012 66 657 3062012 820 2 1 4 1131976 36
"145993" 2012 120 3125 3062012 830 5 1 4 12061990 22
"146021" 2012 40 6321 3062012 925 3 1 1 11251994 17
"146049" 2012 113 2080 3062012 1000 4 1 1 6151990 20
"146092" 2012 43 3085 3062012 1040 3 1 3 1151977 35
"146093" 2012 115 4179 3062012 1041 4 1 3 12311900 27
"146103" 2012 110 1951 3062012 1057 4 1 1 12311900 57
"146111" 2012 101 1771 3062012 1100 4 1 1 11071975 36
"146149" 2012 73 5697 3062012 1120 2 1 1 12311900 35
"146154" 2012 73 5691 3062012 1125 2 1 1 12311900 41
"146170" 2012 79 3143 3062012 1135 2 1 1 11011978 33
"146179" 2012 109 2317 3062012 1138 4 1 4 12311900 59
"146183" 2012 24 1591 3062012 1140 1 1 1 12311900 51
"146187" 2012 109 2318 3062012 1142 4 1 5 10191960 51
"146203" 2012 52 2991 3062012 1149 3 1 1 12311900 26
"146208" 2012 109 2396 3062012 1150 4 1 3 12311900 15
"146216" 2012 33 1109 3062012 1155 1 0 4 6011959 52
"146222" 2012 104 1915 3062012 1159 4 1 4 3251966 46
"146239" 2012 104 1206 3062012 1204 4 1 2 9021990 21
"146244" 2012 109 2322 3062012 1205 4 1 3 12311900 24
"146250" 2012 113 2834 3062012 1210 4 1 1 12011962 49
"146308" 2012 66 653 3062012 1235 2 1 3 12291987 24
"146329" 2012 101 1836 3062012 1250 4 1 1 11121986 25
"146401" 2012 104 1202 3062012 1330 4 1 4 11161970 41
"146462" 2012 28 1903 3062012 1410 1 1 1 3021955 57
"146554" 2012 45 1197 3062012 1447 3 1 2 4151994 17
"146563" 2012 90 3134 3062012 1450 2 1 1 7061998 13
"146606" 2012 28 2417 3062012 1500 1 1 3 12311900 43
"146624" 2012 32 3014 3062012 1505 1 1 1 12311900 16
"146628" 2012 104 1191 3062012 1505 4 1 4 9211982 29
"146668" 2012 90 3016 3062012 1521 2 1 1 3011997 15
"146684" 2012 67 3306 3062012 1530 2 1 1 12311900 34
"146686" 2012 20 848 3062012 1530 1 1 2 9021994 17
"146692" 2012 20 845 3062012 1530 1 1 4 10251993 18
"146722" 2012 40 5896 3062012 1540 3 1 3 4151986 25
"146785" 2012 34 3246 3062012 1605 1 1 3 12311900 22
"146824" 2012 122 1786 3062012 1619 5 1 4 11031964 47
"146831" 2012 14 2255 3062012 1620 1 1 3 12311900 22
"146837" 2012 41 2658 3062012 1625 3 1 1 7261983 28
"146848" 2012 73 6119 3062012 1630 2 0 1 8201980 31
"146932" 2012 18 820 3062012 1700 1 0 4 12311900 63
"146955" 2012 52 3026 3062012 1705 3 0 3 12311900 15
"146957" 2012 28 1802 3062012 1705 1 1 1 10051984 27
"146961" 2012 123 475 3062012 1710 5 0 3 1151988 24
"147001" 2012 5 714 3062012 1722 1 1 4 12311900 34
"147017" 2012 73 5906 3062012 1730 2 1 1 10291989 22
"147028" 2012 40 5866 3062012 1735 3 1 3 12311900 28
"147041" 2012 109 2329 3062012 1745 4 1 5 2241995 17
"147043" 2012 109 2367 3062012 1745 4 1 5 5181993 18
"147126" 2012 41 3386 3062012 1815 3 1 3 7251981 30
"147129" 2012 120 3677 3062012 1818 5 1 3 8131985 26
"147158" 2012 73 5674 3062012 1830 2 1 1 10281963 48
"147224" 2012 105 2403 3062012 1900 4 1 1 12311900 28
"147239" 2012 75 8242 3062012 1904 2 1 3 9141990 21
"147311" 2012 24 1225 3062012 1930 1 0 2 12291968 43
"147324" 2012 120 3096 3062012 1930 5 1 3 1221976 396
